order_id,product_name,order_date,quantity,price
CA-2017-163125,Furniture,10-09-2017,3,254
CA-2016-160304,Furniture,01-02-2016,3,174
CA-2016-160304,Technology,01-02-2016,2,232
CA-2017-101728,Refrigirator,8/19/2017,2,2
CA-2017-114055,Refrigirator,12/25/2017,2,96
CA-2017-114055,Refrigirator,12/25/2017,2,4
CA-2017-114055,Refrigirator,12/25/2017,6,629
CA-2017-114055,Technology,12/25/2017,2,90
CA-2017-126438,Office Supplies,09-10-2017,2,15
CA-2017-117653,Furniture,10/19/2017,1,91
CA-2017-143245,Office Supplies,12-01-2017,3,19
CA-2017-143245,Furniture,12-01-2017,3,897
US-2014-138828,Office Supplies,09-02-2014,5,58
US-2014-138828,Office Supplies,09-02-2014,3,15
CA-2017-143651,Refrigirator,3/25/2017,2,23
CA-2015-106978,Refrigirator,9/28/2015,1,13
CA-2015-106978,Refrigirator,9/28/2015,2,1
CA-2015-106978,Refrigirator,9/28/2015,3,5
CA-2015-155124,Technology,3/15/2015,3,17
CA-2017-150931,Office Supplies,01-06-2017,7,34
CA-2014-157147,Refrigirator,1/13/2014,5,1326
CA-2014-157147,Furniture,1/13/2014,3,334
CA-2014-157147,Refrigirator,1/13/2014,5,20
CA-2015-156482,Furniture,02-06-2015,9,1269
CA-2015-156482,Furniture,02-06-2015,4,284
CA-2015-156482,Office Supplies,02-06-2015,2,6
CA-2017-106782,Refrigirator,12/21/2017,1,375
CA-2016-151372,Office Supplies,09-05-2016,2,96
CA-2016-151372,Office Supplies,09-05-2016,2,12
CA-2016-151372,Office Supplies,09-05-2016,2,4
CA-2014-102085,Office Supplies,10-04-2014,4,29
CA-2017-107125,Refrigirator,11/27/2017,7,117
CA-2017-107125,Furniture,11/27/2017,3,19
CA-2016-125815,Refrigirator,10/28/2016,3,12
CA-2015-144190,Office Supplies,06-09-2015,2,13
CA-2017-117926,Office Supplies,12-08-2017,1,69
CA-2015-153906,Technology,3/16/2015,2,86
CA-2014-160262,Office Supplies,06-09-2014,7,18
CA-2014-160262,Office Supplies,06-09-2014,3,79
CA-2014-160262,Furniture,06-09-2014,2,37
CA-2015-127607,Refrigirator,3/20/2015,2,3
CA-2015-127607,Refrigirator,3/20/2015,9,19
CA-2016-166226,Technology,11/18/2016,1,61
CA-2016-166226,Refrigirator,11/18/2016,1,68
CA-2014-156587,Furniture,03-07-2014,1,49
CA-2014-156587,Office Supplies,03-07-2014,3,18
CA-2014-156587,Office Supplies,03-07-2014,3,243
CA-2016-141180,Refrigirator,5/15/2016,4,8
CA-2015-109708,Technology,5/25/2015,4,467
CA-2015-122406,Technology,08-02-2015,3,129
CA-2015-122406,Office Supplies,08-02-2015,2,8
CA-2015-122406,Technology,08-02-2015,2,200
CA-2015-122406,Furniture,08-02-2015,1,111
US-2016-153815,Furniture,11-06-2016,2,208
US-2016-153815,Office Supplies,11-06-2016,2,36
US-2016-153815,Furniture,11-06-2016,2,36
US-2016-153815,Office Supplies,11-06-2016,2,89
CA-2016-164896,Office Supplies,11-07-2016,2,13
CA-2015-142202,Technology,9/18/2015,9,717
CA-2015-165050,Office Supplies,12-07-2015,5,21
CA-2015-165050,Office Supplies,12-07-2015,2,7
CA-2015-165050,Technology,12-07-2015,6,774
US-2016-131114,Office Supplies,12-09-2016,3,21
US-2016-131114,Office Supplies,12-09-2016,2,4
US-2016-131114,Technology,12-09-2016,4,19
CA-2014-160066,Refrigirator,11/16/2014,2,5
CA-2016-109925,Office Supplies,11-06-2016,3,85
CA-2015-160696,Office Supplies,09-06-2015,5,7
CA-2014-125171,Office Supplies,09-03-2014,5,14
CA-2016-149279,Refrigirator,4/24/2016,3,16
CA-2016-149279,Furniture,4/24/2016,6,1326
CA-2016-149279,Refrigirator,4/24/2016,2,3
CA-2017-107321,Refrigirator,8/31/2017,3,7
CA-2017-107321,Technology,8/31/2017,4,689
US-2017-122714,Office Supplies,12-07-2017,5,1890
CA-2015-153038,Refrigirator,12/18/2015,8,56
CA-2015-153038,Refrigirator,12/18/2015,8,18
CA-2015-153038,Furniture,12/18/2015,5,20
CA-2014-132227,Office Supplies,11-04-2014,4,52
CA-2017-155824,Office Supplies,03-10-2017,1,49
CA-2017-155824,Office Supplies,03-10-2017,4,13
CA-2016-129238,Technology,1/31/2016,1,110
CA-2016-129238,Refrigirator,1/31/2016,5,57
CA-2017-159688,Technology,05-07-2017,1,80
CA-2016-136126,Refrigirator,5/24/2016,5,70
CA-2016-136126,Refrigirator,5/24/2016,4,192
CA-2016-155033,Office Supplies,10-07-2016,2,11
CA-2014-156006,Technology,4/30/2014,3,48
CA-2015-158659,Office Supplies,11-10-2015,5,714
CA-2015-169796,Technology,11-09-2015,2,2322
CA-2015-169796,Office Supplies,11-09-2015,3,18
CA-2015-102876,Office Supplies,09-07-2015,1,10
CA-2015-102876,Technology,09-07-2015,6,792
CA-2015-102876,Office Supplies,09-07-2015,3,5
US-2017-139647,Furniture,05-11-2017,7,210
US-2017-160465,Refrigirator,7/21/2017,3,34
US-2017-160465,Refrigirator,7/21/2017,7,222
US-2017-160465,Technology,7/21/2017,6,211
CA-2014-153850,Furniture,11/24/2014,7,35
CA-2014-153850,Technology,11/24/2014,4,1502
CA-2014-127558,Furniture,11/15/2014,3,10
CA-2014-127558,Technology,11/15/2014,3,772
CA-2014-127558,Refrigirator,11/15/2014,2,20
CA-2017-136511,Refrigirator,3/23/2017,3,348
CA-2016-133795,Technology,12/18/2016,2,73
CA-2016-133795,Technology,12/18/2016,3,772
CA-2016-133795,Furniture,12/18/2016,4,40
US-2017-130953,Refrigirator,7/29/2017,2,33
US-2017-130953,Technology,7/29/2017,3,462
US-2017-130953,Refrigirator,7/29/2017,2,138
US-2017-130953,Furniture,7/29/2017,3,303
CA-2014-151792,Technology,09-02-2014,3,240
CA-2017-139304,Refrigirator,1/29/2017,3,8
CA-2017-139304,Refrigirator,1/29/2017,1,9
CA-2017-139304,Refrigirator,1/29/2017,8,120
CA-2016-155166,Furniture,12/26/2016,3,213
CA-2016-155166,Refrigirator,12/26/2016,1,26
CA-2015-103954,Furniture,08-09-2015,5,687
CA-2014-169803,Furniture,04-06-2014,3,654
CA-2014-169803,Technology,04-06-2014,2,34
CA-2017-141719,Technology,11/17/2017,5,240
CA-2015-136469,Furniture,07-11-2015,4,200
CA-2015-136469,Technology,07-11-2015,2,716
CA-2015-136469,Office Supplies,07-11-2015,7,221
CA-2016-158694,Office Supplies,11-10-2016,3,68
CA-2016-158694,Office Supplies,11-10-2016,4,130
CA-2016-158694,Furniture,11-10-2016,9,467
CA-2016-158694,Office Supplies,11-10-2016,5,61
CA-2016-158694,Office Supplies,11-10-2016,4,721
CA-2016-158694,Office Supplies,11-10-2016,3,5
CA-2016-158694,Office Supplies,11-10-2016,5,15
US-2014-104759,Refrigirator,3/31/2014,7,8
US-2014-104759,Technology,3/31/2014,2,80
CA-2015-150511,Refrigirator,9/18/2015,2,19
CA-2015-134922,Office Supplies,11-07-2015,2,24
US-2017-120607,Refrigirator,5/19/2017,4,196
CA-2015-141243,Technology,01-03-2015,5,398
CA-2015-141243,Office Supplies,01-03-2015,3,7
CA-2015-141243,Furniture,01-03-2015,9,1352
CA-2015-162166,Office Supplies,09-08-2015,5,26
CA-2015-162166,Office Supplies,09-08-2015,6,42
CA-2016-120796,Office Supplies,04-03-2016,9,100
CA-2016-109722,Technology,12-05-2016,2,700
CA-2016-109722,Office Supplies,12-05-2016,9,585
CA-2015-136798,Office Supplies,05-08-2015,2,44
CA-2015-136798,Technology,05-08-2015,3,378
CA-2015-136798,Furniture,05-08-2015,3,124
CA-2017-122196,Technology,9/22/2017,2,392
CA-2017-142090,Technology,11/30/2017,3,384
CA-2017-142090,Furniture,11/30/2017,7,1782
CA-2017-160934,Refrigirator,1/15/2017,5,21
CA-2014-124478,Technology,08-08-2014,1,550
CA-2014-124478,Office Supplies,08-08-2014,3,168
CA-2014-124478,Office Supplies,08-08-2014,3,38
CA-2014-124478,Furniture,08-08-2014,6,54
CA-2014-124478,Technology,08-08-2014,2,300
CA-2015-145485,Office Supplies,11-05-2015,4,63
CA-2017-151071,Refrigirator,4/25/2017,2,14
CA-2014-134572,Furniture,4/20/2014,5,744
CA-2014-134572,Refrigirator,4/20/2014,5,45
CA-2014-134572,Furniture,4/20/2014,2,402
CA-2017-143217,Office Supplies,11-11-2017,3,18
US-2017-133312,Furniture,11/25/2017,3,359
US-2017-133312,Refrigirator,11/25/2017,1,10
US-2015-137533,Refrigirator,12/18/2015,4,21
CA-2016-155138,Technology,09-08-2016,4,35
CA-2016-155138,Office Supplies,09-08-2016,3,65
CA-2016-108350,Office Supplies,06-06-2016,4,106
CA-2015-144302,Refrigirator,6/19/2015,2,6
CA-2015-109001,Technology,03-05-2015,7,466
CA-2015-109001,Technology,03-05-2015,1,10
CA-2015-109001,Office Supplies,03-05-2015,3,3
CA-2017-132738,Office Supplies,08-04-2017,2,8
CA-2017-132738,Office Supplies,08-04-2017,1,9
CA-2017-156720,Refrigirator,12/30/2017,3,3
CA-2015-119102,Refrigirator,5/23/2015,3,51
US-2014-140452,Office Supplies,12-06-2014,4,14
US-2014-140452,Furniture,12-06-2014,5,215
US-2014-140452,Technology,12-06-2014,4,35
US-2014-140452,Furniture,12-06-2014,3,11
US-2014-140452,Office Supplies,12-06-2014,2,5
US-2014-140452,Office Supplies,12-06-2014,2,35
CA-2015-141936,Office Supplies,08-07-2015,3,19
CA-2014-158442,Refrigirator,3/17/2014,2,4
CA-2014-158442,Refrigirator,3/17/2014,1,5
CA-2014-158442,Refrigirator,3/17/2014,3,16
CA-2015-167374,Refrigirator,3/26/2015,6,40
CA-2015-167374,Technology,3/26/2015,3,17
CA-2014-116568,Furniture,12/14/2014,4,186
CA-2015-147102,Technology,9/19/2015,4,66
CA-2017-132213,Refrigirator,4/25/2017,9,42
CA-2017-132213,Refrigirator,4/25/2017,5,68
CA-2014-138450,Refrigirator,10/18/2014,6,53
CA-2014-138450,Refrigirator,10/18/2014,6,187
CA-2014-138450,Refrigirator,10/18/2014,4,10
CA-2015-153073,Furniture,11/13/2015,9,17
CA-2016-147970,Refrigirator,1/31/2016,3,16
CA-2016-150658,Refrigirator,11/17/2016,3,11
CA-2017-125640,Refrigirator,7/25/2017,1,3
CA-2017-154137,Office Supplies,11-11-2017,1,35
CA-2015-127173,Refrigirator,9/26/2015,3,34
CA-2015-127173,Technology,9/26/2015,7,630
CA-2015-127173,Refrigirator,9/26/2015,9,79
CA-2014-149538,Office Supplies,04-04-2014,5,233
CA-2014-149538,Technology,04-04-2014,2,100
CA-2014-149538,Office Supplies,04-04-2014,3,19
CA-2014-149538,Office Supplies,04-04-2014,2,13
CA-2014-160766,Furniture,9/14/2014,9,464
CA-2014-160766,Refrigirator,9/14/2014,7,68
CA-2014-160766,Technology,9/14/2014,4,2800
CA-2014-160766,Refrigirator,9/14/2014,2,601
CA-2014-160766,Technology,9/14/2014,1,17
CA-2014-160766,Technology,9/14/2014,3,288
CA-2014-160766,Refrigirator,9/14/2014,9,45
CA-2017-146626,Furniture,12/29/2017,8,101
CA-2015-123330,Technology,6/21/2015,3,108
CA-2017-155607,Refrigirator,11/26/2017,7,59
CA-2017-155607,Refrigirator,11/26/2017,4,93
CA-2016-151323,Refrigirator,10/23/2016,5,17
CA-2015-146696,Refrigirator,12/14/2015,2,8
CA-2016-128972,Furniture,11/13/2016,4,30
CA-2017-128335,Refrigirator,9/29/2017,3,23
CA-2017-128335,Refrigirator,9/29/2017,5,52
CA-2015-154886,Technology,11-08-2015,2,120
CA-2016-111213,Furniture,04-01-2016,6,1317
CA-2016-111213,Office Supplies,04-01-2016,8,64
CA-2016-111213,Office Supplies,04-01-2016,1,4
CA-2017-161333,Furniture,02-02-2017,2,86
CA-2017-161333,Office Supplies,02-02-2017,4,139
CA-2017-161333,Office Supplies,02-02-2017,4,47
CA-2017-128734,Furniture,12/24/2017,4,9
CA-2017-128734,Furniture,12/24/2017,3,842
CA-2014-141796,Technology,6/21/2014,3,1215
CA-2017-125101,Office Supplies,03-06-2017,2,68
CA-2017-169929,Refrigirator,9/25/2017,5,40
US-2014-121566,Refrigirator,6/30/2014,1,3
US-2014-121566,Refrigirator,6/30/2014,3,7
US-2015-124219,Office Supplies,08-07-2015,4,28
US-2015-124219,Furniture,08-07-2015,3,213
CA-2017-163006,Technology,6/30/2017,2,1002
CA-2017-163006,Furniture,6/30/2017,3,569
CA-2017-163006,Furniture,6/30/2017,2,14
CA-2015-156146,Technology,10/26/2015,2,106
CA-2015-156146,Technology,10/26/2015,2,69
CA-2014-111192,Furniture,7/30/2014,8,1368
CA-2016-115378,Furniture,11/18/2016,2,302
CA-2015-161627,Furniture,07-06-2015,3,170
CA-2014-121006,Office Supplies,11-10-2014,2,4
CA-2014-121006,Office Supplies,11-10-2014,3,13
CA-2014-121006,Office Supplies,11-10-2014,3,16
CA-2014-121006,Furniture,11-10-2014,3,564
CA-2014-121006,Office Supplies,11-10-2014,3,63
CA-2014-121006,Office Supplies,11-10-2014,3,535
CA-2016-122903,Furniture,5/27/2016,5,3505
CA-2016-122903,Refrigirator,5/27/2016,3,144
CA-2016-122903,Refrigirator,5/27/2016,3,315
CA-2015-107741,Office Supplies,03-08-2015,1,3
CA-2017-106432,Refrigirator,10/19/2017,2,2
CA-2017-106432,Furniture,10/19/2017,3,328
CA-2016-148908,Office Supplies,11-05-2016,2,53
CA-2016-123015,Office Supplies,12/26/2016,3,5
US-2015-120502,Furniture,4/13/2015,2,38
US-2015-120502,Technology,4/13/2015,2,259
US-2015-120502,Office Supplies,4/13/2015,2,76
CA-2017-108749,Office Supplies,09-12-2017,7,45
CA-2017-108749,Office Supplies,09-12-2017,3,46
CA-2017-163335,Office Supplies,9/24/2017,3,40
CA-2017-163335,Office Supplies,9/24/2017,7,39
CA-2015-134719,Office Supplies,10-10-2015,6,1802
US-2015-154389,Technology,11/27/2015,8,749
CA-2015-115567,Technology,9/13/2015,4,200
CA-2015-115567,Furniture,9/13/2015,7,1516
US-2017-136679,Technology,11/14/2017,6,168
US-2017-136679,Office Supplies,11/14/2017,2,45
US-2017-141943,Office Supplies,05-05-2017,2,23
CA-2014-101560,Furniture,11/28/2014,5,398
CA-2014-101560,Office Supplies,11/28/2014,7,86
CA-2014-101560,Office Supplies,11/28/2014,4,13
CA-2014-101560,Office Supplies,11/28/2014,3,46
CA-2014-159709,Office Supplies,05-10-2014,3,158
CA-2014-159709,Technology,05-10-2014,5,44
CA-2016-103982,Office Supplies,03-03-2016,3,3930
CA-2016-103982,Office Supplies,03-03-2016,1,2
CA-2016-103982,Technology,03-03-2016,3,432
CA-2016-103982,Technology,03-03-2016,7,42
CA-2015-142454,Air Conditioner,8/15/2015,7,104
CA-2015-142454,Office Supplies,8/15/2015,3,70
CA-2015-102015,Office Supplies,09-12-2015,2,9
CA-2015-102015,Office Supplies,09-12-2015,2,106
CA-2015-102015,Office Supplies,09-12-2015,1,1
CA-2015-102015,Office Supplies,09-12-2015,2,21
CA-2015-102015,Office Supplies,09-12-2015,5,29
CA-2015-102015,Office Supplies,09-12-2015,1,27
CA-2015-156755,Office Supplies,01-12-2015,3,465
CA-2015-130876,Office Supplies,05-12-2015,3,37
CA-2016-145898,Office Supplies,9/26/2016,3,51
CA-2016-145898,Office Supplies,9/26/2016,3,8
CA-2016-145898,Office Supplies,9/26/2016,5,35
CA-2016-145898,Office Supplies,9/26/2016,5,30
US-2017-159562,Office Supplies,09-09-2017,2,17
CA-2017-134635,Office Supplies,4/15/2017,3,79
CA-2017-167080,Office Supplies,06-10-2017,5,8
CA-2017-145653,Furniture,09-01-2017,7,498
CA-2014-140487,Air Conditioner,6/14/2014,3,213
CA-2017-117401,Office Supplies,5/18/2017,7,707
CA-2017-117401,Technology,5/18/2017,5,115
CA-2017-117401,Office Supplies,5/18/2017,7,43
US-2017-109582,Office Supplies,09-12-2017,3,166
CA-2016-119865,Office Supplies,6/21/2016,5,37
CA-2016-119865,Office Supplies,6/21/2016,6,186
CA-2016-119865,Air Conditioner,6/21/2016,2,354
US-2014-147648,Office Supplies,11/26/2014,2,82
CA-2017-124436,Office Supplies,3/19/2017,2,15
CA-2017-124436,Air Conditioner,3/19/2017,5,697
CA-2017-124436,Air Conditioner,3/19/2017,1,31
CA-2017-124436,Office Supplies,3/19/2017,7,27
CA-2014-115084,Air Conditioner,10/18/2014,6,605
CA-2017-131037,Air Conditioner,8/22/2017,1,210
CA-2016-111143,Office Supplies,11/19/2016,3,55
CA-2014-166744,Air Conditioner,9/20/2014,3,164
CA-2014-166744,Air Conditioner,9/20/2014,3,363
CA-2014-166744,Technology,9/20/2014,2,60
CA-2016-116561,Office Supplies,09-11-2016,3,333
CA-2016-116561,Office Supplies,09-11-2016,2,40
CA-2016-110730,Office Supplies,9/23/2016,2,14
CA-2017-146367,Office Supplies,08-04-2017,3,3
CA-2016-149454,Office Supplies,7/25/2016,1,10
CA-2016-156265,Furniture,08-02-2016,2,136
CA-2016-156265,Technology,08-02-2016,3,334
CA-2016-156265,Office Supplies,08-02-2016,2,13
US-2015-168914,Office Supplies,5/21/2015,8,21
US-2017-110989,Technology,11-03-2017,3,44
CA-2015-106215,Office Supplies,4/16/2015,4,13
US-2016-169369,Technology,12-12-2016,5,250
US-2016-169369,Office Supplies,12-12-2016,4,49
CA-2015-132318,Office Supplies,10/30/2015,3,183
US-2014-131982,Office Supplies,03-07-2014,2,108
CA-2015-125185,Furniture,03-05-2015,2,99
CA-2015-125185,Furniture,03-05-2015,2,34
CA-2016-130078,Office Supplies,08-08-2016,2,11
US-2017-114034,Office Supplies,01-03-2017,6,39
US-2017-115595,Office Supplies,10-09-2017,5,35
CA-2017-158722,Office Supplies,10/20/2017,3,46
CA-2014-105165,Technology,09-07-2014,3,197
CA-2014-105165,Office Supplies,09-07-2014,2,3
CA-2014-105165,Furniture,09-07-2014,1,201
CA-2014-105165,Technology,09-07-2014,4,47
CA-2014-105165,Office Supplies,09-07-2014,3,22
CA-2017-147452,Office Supplies,9/30/2017,2,12
CA-2017-147452,Office Supplies,9/30/2017,3,168
CA-2017-147452,Office Supplies,9/30/2017,1,4
US-2017-114657,Technology,11/16/2017,4,52
CA-2017-144484,Furniture,09-11-2017,4,32
CA-2017-144484,Office Supplies,09-11-2017,5,407
CA-2017-125913,Air Conditioner,1/16/2017,4,28
CA-2017-125913,Air Conditioner,1/16/2017,7,400
US-2016-158309,Office Supplies,11/26/2016,4,4
CA-2015-162887,Furniture,11-07-2015,3,715
CA-2017-147333,Technology,12/14/2017,4,160
CA-2017-147333,Technology,12/14/2017,5,45
CA-2014-113859,Air Conditioner,9/13/2014,6,340
CA-2014-159681,Office Supplies,12-07-2014,4,106
US-2017-104094,Technology,09-07-2017,1,13
CA-2017-152709,Office Supplies,10-07-2017,2,86
CA-2015-105158,Furniture,09-05-2015,2,6
CA-2015-105158,Office Supplies,09-05-2015,3,37
CA-2014-133424,Office Supplies,3/30/2014,3,16
CA-2014-133424,Office Supplies,3/30/2014,3,44
CA-2017-105991,Office Supplies,05-05-2017,9,21
CA-2017-105991,Office Supplies,05-05-2017,8,10
CA-2017-105991,Furniture,05-05-2017,3,90
US-2017-136784,Office Supplies,4/30/2017,4,164
CA-2014-146283,Office Supplies,09-08-2014,2,18
CA-2014-146283,Furniture,09-08-2014,5,967
CA-2014-146283,Office Supplies,09-08-2014,6,182
CA-2017-151218,Office Supplies,6/20/2017,1,4
CA-2015-111073,Air Conditioner,12/26/2015,1,52
CA-2017-144883,Office Supplies,8/15/2017,8,50
CA-2017-142174,Office Supplies,03-04-2017,2,90
CA-2017-108791,Air Conditioner,7/27/2017,1,15
CA-2017-108791,Technology,7/27/2017,8,544
CA-2016-106656,Office Supplies,9/23/2016,2,4
CA-2016-106656,Office Supplies,9/23/2016,3,19
CA-2016-113831,Air Conditioner,5/30/2016,10,2276
CA-2016-113831,Technology,5/30/2016,6,1980
CA-2016-113831,Office Supplies,5/30/2016,6,62
US-2014-139500,Air Conditioner,11/16/2014,2,37
US-2014-166310,Air Conditioner,9/21/2014,2,9
US-2016-168410,Air Conditioner,2/21/2016,5,69
US-2016-168410,Office Supplies,2/21/2016,3,296
US-2016-168410,Technology,2/21/2016,2,40
CA-2017-131254,Air Conditioner,11/19/2017,3,191
CA-2017-131254,Office Supplies,11/19/2017,5,13
CA-2017-131254,Office Supplies,11/19/2017,6,1525
CA-2016-123414,Office Supplies,8/21/2016,4,9
CA-2016-123414,Office Supplies,8/21/2016,2,28
CA-2017-137876,Air Conditioner,4/30/2017,2,65
CA-2017-137876,Office Supplies,4/30/2017,4,31
CA-2016-154060,Furniture,05-02-2016,9,187
US-2017-162558,Furniture,10-02-2017,2,12
US-2017-162558,Furniture,10-02-2017,1,10
US-2017-162558,Office Supplies,10-02-2017,4,21
US-2017-162558,Office Supplies,10-02-2017,3,27
US-2017-162558,Furniture,10-02-2017,7,2314
US-2017-162558,Office Supplies,10-02-2017,4,34
US-2017-162558,Furniture,10-02-2017,2,20
CA-2017-134439,Office Supplies,9/18/2017,2,16
CA-2015-119508,Office Supplies,12-04-2015,5,17
CA-2015-119508,Furniture,12-04-2015,6,25
CA-2015-152681,Office Supplies,1/17/2015,2,7
CA-2014-130813,Office Supplies,01-06-2014,3,19
CA-2015-120320,Technology,03-05-2015,2,32
CA-2016-111941,Office Supplies,12/25/2016,2,34
CA-2016-123120,Furniture,09-04-2016,1,64
CA-2016-123120,Office Supplies,09-04-2016,5,61
CA-2016-123120,Office Supplies,09-04-2016,4,23
CA-2014-103331,Air Conditioner,8/26/2014,4,11
CA-2014-103331,Office Supplies,8/26/2014,3,17
CA-2014-103331,Office Supplies,8/26/2014,1,3
CA-2015-169278,Office Supplies,5/21/2015,4,27
CA-2017-111577,Office Supplies,10/16/2017,7,308
CA-2015-146486,Office Supplies,11-09-2015,5,245
CA-2015-146486,Office Supplies,11-09-2015,6,12
CA-2015-146486,Technology,11-09-2015,2,14
CA-2015-146486,Technology,11-09-2015,5,900
US-2014-168501,Office Supplies,11/21/2014,1,2
US-2014-168501,Technology,11/21/2014,5,268
CA-2015-112053,Technology,10-11-2015,1,32
CA-2017-108539,Office Supplies,3/21/2017,4,726
CA-2017-108539,Office Supplies,3/21/2017,3,11
CA-2017-108539,Office Supplies,3/21/2017,2,9
CA-2015-149811,Office Supplies,01-04-2015,3,32
CA-2015-149811,Office Supplies,01-04-2015,5,40
US-2017-103814,Office Supplies,12-09-2017,9,144
CA-2016-123932,Office Supplies,09-06-2016,4,42
CA-2016-123932,Technology,09-06-2016,2,330
US-2016-101616,Office Supplies,09-03-2016,8,87
CA-2014-113768,Air Conditioner,5/13/2014,6,279
CA-2014-113768,Office Supplies,5/13/2014,2,8
CA-2016-138037,Office Supplies,9/29/2016,5,27
CA-2014-150490,Technology,08-05-2014,1,16
CA-2014-150490,Office Supplies,08-05-2014,2,16
CA-2014-150490,Office Supplies,08-05-2014,2,46
US-2017-126060,Air Conditioner,4/14/2017,8,198
CA-2017-100951,Office Supplies,06-09-2017,5,721
CA-2016-122017,Air Conditioner,12/29/2016,6,71
CA-2016-122017,Office Supplies,12/29/2016,2,82
CA-2014-123477,Office Supplies,1/18/2014,4,65
CA-2016-107790,Technology,11/20/2016,1,151
CA-2017-158071,Technology,06-10-2017,3,89
CA-2017-158071,Office Supplies,06-10-2017,4,12
CA-2017-158071,Office Supplies,06-10-2017,1,16
CA-2017-147403,Office Supplies,09-10-2017,3,85
US-2017-136721,Furniture,04-08-2017,2,274
US-2017-136721,Furniture,04-08-2017,3,307
CA-2015-118738,Office Supplies,10/24/2015,3,16
CA-2015-118738,Air Conditioner,10/24/2015,7,347
CA-2015-118738,Office Supplies,10/24/2015,2,10
CA-2017-134152,Technology,5/27/2017,6,98
CA-2017-134152,Office Supplies,5/27/2017,3,31
CA-2014-125542,Office Supplies,12-05-2014,7,348
CA-2014-125542,Office Supplies,12-05-2014,4,173
CA-2016-136021,Office Supplies,8/14/2016,3,16
CA-2016-136021,Technology,8/14/2016,6,106
CA-2016-149195,Office Supplies,09-05-2016,5,26
CA-2016-149195,Office Supplies,09-05-2016,8,16
CA-2016-149195,Office Supplies,09-05-2016,2,10
CA-2017-161410,Technology,6/26/2017,3,358
CA-2017-161410,Technology,6/26/2017,14,546
CA-2017-152786,Office Supplies,03-12-2017,9,40
CA-2017-164707,Technology,2/18/2017,3,168
CA-2017-164707,Technology,2/18/2017,3,110
CA-2017-164707,Office Supplies,2/18/2017,2,10
CA-2017-163874,Office Supplies,11-10-2017,3,26
US-2014-123183,Office Supplies,11/19/2014,6,23
US-2014-123183,Office Supplies,11/19/2014,2,10
US-2014-123183,Office Supplies,11/19/2014,7,213
US-2014-123183,Air Conditioner,11/19/2014,6,1026
CA-2014-104829,Office Supplies,11/18/2014,7,22
US-2016-147340,Air Conditioner,9/24/2016,5,63
CA-2016-145492,Office Supplies,11/20/2016,12,39
CA-2016-163202,Office Supplies,9/27/2016,3,3
CA-2016-117681,Furniture,04-09-2016,5,557
CA-2017-132262,Technology,9/21/2017,2,72
CA-2017-132262,Technology,9/21/2017,2,80
CA-2017-123043,Office Supplies,8/24/2017,4,25
CA-2017-123043,Office Supplies,8/24/2017,1,4
US-2016-143280,Technology,2/22/2016,5,446
US-2016-143280,Technology,2/22/2016,1,36
US-2016-143280,Office Supplies,2/22/2016,3,11
CA-2017-108854,Office Supplies,12-08-2017,4,88
CA-2017-108854,Office Supplies,12-08-2017,1,22
CA-2017-108854,Office Supplies,12-08-2017,3,90
CA-2017-108854,Office Supplies,12-08-2017,1,43
CA-2017-166856,Office Supplies,9/18/2017,7,10
CA-2017-166856,Technology,9/18/2017,3,101
CA-2016-153157,Technology,09-11-2016,5,225
US-2017-125647,Office Supplies,9/23/2017,6,73
US-2017-125647,Office Supplies,9/23/2017,4,21
US-2017-125647,Technology,9/23/2017,2,40
CA-2014-132542,Office Supplies,10-06-2014,2,15
CA-2015-110877,Office Supplies,10/23/2015,7,36
CA-2015-110877,Technology,10/23/2015,2,150
US-2016-151827,Technology,3/31/2016,3,281
US-2016-151827,Technology,3/31/2016,2,32
US-2016-163258,Office Supplies,12/29/2016,3,11
CA-2017-103009,Office Supplies,11-03-2017,5,26
US-2017-120649,Office Supplies,1/20/2017,2,4
CA-2016-153598,Technology,12-03-2016,5,1650
CA-2016-153598,Furniture,12-03-2016,6,112
US-2016-108497,Air Conditioner,6/14/2016,5,599
CA-2016-113096,Office Supplies,09-02-2016,3,47
CA-2014-136861,Furniture,09-05-2014,2,32
CA-2017-117422,Office Supplies,10/21/2017,2,162
CA-2017-117422,Office Supplies,10/21/2017,1,4
CA-2017-117422,Office Supplies,10/21/2017,4,6
CA-2017-129707,Office Supplies,4/25/2017,4,9
CA-2015-160171,Office Supplies,10/19/2015,5,1641
CA-2015-160171,Technology,10/19/2015,3,270
CA-2014-103317,Furniture,07-05-2014,2,20
CA-2014-103317,Office Supplies,07-05-2014,5,10
CA-2014-103317,Furniture,07-05-2014,3,213
CA-2016-167115,Office Supplies,04-04-2016,2,589
US-2017-153633,Office Supplies,11/13/2017,1,2
CA-2017-155929,Office Supplies,09-09-2017,2,6
CA-2015-148712,Technology,4/17/2015,1,100
CA-2015-148712,Office Supplies,4/17/2015,13,62
CA-2015-148712,Office Supplies,4/17/2015,3,11
CA-2016-128307,Office Supplies,7/25/2016,1,21
US-2016-127425,Technology,8/26/2016,6,33
US-2016-127425,Technology,8/26/2016,5,250
US-2014-119081,Office Supplies,09-12-2014,3,358
US-2014-119081,Technology,09-12-2014,5,57
US-2014-119081,Office Supplies,09-12-2014,2,332
US-2014-119081,Furniture,09-12-2014,2,41
CA-2016-140613,Office Supplies,7/22/2016,5,86
US-2017-108700,Office Supplies,5/19/2017,6,38
